-77.2833377;1.3611198;pharmacy;DroguerÄ–a Angie Dayana
-77.283677;1.3596195;pharmacy;DroguerÄ–a NiÄ§o Divino
-74.1882576;4.6312816;pharmacy;Yian Farmacia
-74.1240918;4.5903564;pharmacy;Farmatodo
-75.5188214;5.0677406;pharmacy;Condrogas
-75.5157176;5.0670548;pharmacy;Drogas la Rebaja
-73.6360689;4.1534664;pharmacy;Drogas La Rebaja
-74.0294261;4.6991155;pharmacy;DroguerÄ–a Colsubsidio
-74.2149999;4.714789;pharmacy;Farmacenter / Surtimax
-74.2225545;4.7118595;pharmacy;No hallado
-73.7968789;5.044489;pharmacy;Drogas la economia
-74.0511634;4.7557391;pharmacy;farmacia
-74.0542051;4.7562951;pharmacy;No hallado
-74.0528962;4.7566693;pharmacy;No hallado
-74.0543016;4.7553649;pharmacy;No hallado
-74.1906614;11.2675332;pharmacy;No hallado
-75.516117;10.3881351;pharmacy;Drogas La Rebaja
-75.1607005;5.384166;pharmacy;No hallado
-73.6391759;4.1507754;pharmacy;La EconomÄ–a
-75.60215;6.2491887;pharmacy;DroguerÄ–a Dar Salud la 81
-75.5916503;6.2497376;pharmacy;Botica Junin
-75.5831606;6.2543881;pharmacy;Drogas Super Ä?xito
-75.5959421;6.2298812;pharmacy;DroguerÄ–a Farma
-75.5915961;6.2317329;pharmacy;DrogruerÄ–a La GarantÄ–a
-75.5965127;6.2499097;pharmacy;Farmacia JosÄ˜ Celestino Mutis, natulista
-75.599662;6.2246821;pharmacy;DroguerÄ–a Junta
-75.5971685;6.2246392;pharmacy;DroguerÄ–a Dromar
-75.599926;6.2255364;pharmacy;DroguerÄ–a Jesua
-75.5961093;6.2312791;pharmacy;DroguerÄ–a Caribe la 76
-75.6020285;6.2346584;pharmacy;DroguerÄ–a Villa de AburrÄ
-75.6016512;6.2272662;pharmacy;DroguerÄ–a la 80 con la 25
-75.5969243;6.2253107;pharmacy;DroguerÄ–a BelÄ˜n 2
-75.5694953;6.2472379;pharmacy;Farmacia Pasteur
-75.587976;6.1716836;pharmacy;La Rebaja
-75.5886076;6.170216;pharmacy;DroguerÄ–a Envigado la 43
-75.5970315;6.214306;pharmacy;Farmacia La Rebaja
-75.6058641;6.156758;pharmacy;DroguerÄ–a Palenque
-75.5928064;6.2392038;pharmacy;DroguerÄ–a Colsubsidio
-74.0668451;4.6302084;pharmacy;AcuÄ§a
-74.1061981;4.6966096;pharmacy;Drogas La Rebaja
-76.2978289;3.5369542;pharmacy;No hallado
-75.9128027;4.7504063;pharmacy;La Rebaja
-74.0491787;4.7019373;pharmacy;No hallado
-75.9125249;4.7501284;pharmacy;La Economia
-74.0324549;4.6948525;pharmacy;No hallado
-74.051225;4.678342;pharmacy;Farmacenter
-72.600636;7.6075841;pharmacy;Farmacia ISCALA
-72.6002084;7.6088448;pharmacy;Farmacia
-72.6007809;7.6092511;pharmacy;Farmacia
-72.6006307;7.6069358;pharmacy;Farmacia
-74.1331853;4.6295875;pharmacy;No hallado
-72.4055139;8.3644342;pharmacy;Drogueria Jesus de la buena Esperanza
-72.4857767;7.9013798;pharmacy;Drogueria Inglesa
-72.4998389;7.8972353;pharmacy;No hallado
-74.0913215;4.7499086;pharmacy;Unibacata
-74.0684521;4.6967167;pharmacy;No hallado
-74.0639799;4.6809365;pharmacy;Pharmaprecio
-74.0727622;4.713191;pharmacy;Lindaraja
-74.088271;4.7398076;pharmacy;No hallado
-75.6676413;4.5387958;pharmacy;Multidrogas
-75.6613987;4.5446245;pharmacy;Profamiliar
-75.6607337;4.5447686;pharmacy;DroguerÄ–a Comfenalco
-75.6619084;4.5474007;pharmacy;La Rebaja
-75.6612863;4.548564;pharmacy;DroguerÄ–a del Norte
-75.6581008;4.5522846;pharmacy;La Rebaja - Mini Market
-75.656995;4.5565183;pharmacy;Profamiliar
-74.0699058;4.7161373;pharmacy;No hallado
-75.7074281;4.8122566;pharmacy;Multidrogas
-74.114467;4.7157089;pharmacy;Saludfarma
-74.0524007;4.7293391;pharmacy;No hallado
-74.0497923;4.7365084;pharmacy;Olimpica
-74.3880594;4.4030782;pharmacy;No hallado
-74.9586386;10.4467003;pharmacy;No hallado
-74.9588239;10.4466419;pharmacy;No hallado
-75.5560136;10.3976457;pharmacy;DroguerÄ–a Alemana
-74.9632835;10.4475201;pharmacy;Mi PequeÄ§o
-75.1779322;4.4350027;pharmacy;No hallado
-74.1444912;4.8734477;pharmacy;Alfa
-75.1920351;4.4387592;pharmacy;Drogueria
-75.2002724;4.4368582;pharmacy;Drogueria
-75.6813094;4.8082505;pharmacy;Farmacia Pasteur
-74.0655729;4.7387091;pharmacy;Drogas la Rebaja
-75.6277185;6.1607507;pharmacy;Farmacenter
-73.6172473;4.1260872;pharmacy;No hallado
-73.6163974;4.1270295;pharmacy;No hallado
-74.1320625;4.6268417;pharmacy;Drogas Confort
-74.0554371;4.6942119;pharmacy;Cruz Verde Calle 106
-74.0558018;4.6919557;pharmacy;Drogueria Copidrogas Bomba Brio
-74.0518;4.7067866;pharmacy;FARMASANITAS CALLE 127
-74.0521942;4.6956287;pharmacy;DroguerÄ–a AcuÄ§a / CacharrerÄ–a
-74.0502121;4.695185;pharmacy;Drogueria AcuÄ§a
-74.0451481;4.7040707;pharmacy;LA REBAJA
-74.0513656;4.7048204;pharmacy;DROGUERIA COLSUBSIDIO
-74.0431096;4.7015472;pharmacy;LA REBAJA
-74.0493937;4.704834;pharmacy;FARMACENTER
-74.0513816;4.7065728;pharmacy;DROGAS LA REINA
-74.0508773;4.7064017;pharmacy;DROGUERIA
-74.0535488;4.7051293;pharmacy;FARMASANITAS CALLE 124
-74.0511133;4.7051506;pharmacy;FARMACIA CARULLA CALLE 124
-74.0505018;4.7045946;pharmacy;FARMASANITAS PEDIATRICO
-73.6856162;5.144467;pharmacy;No hallado
-74.1151181;4.5044538;pharmacy;DroguerÄ–a Alexmac
-74.1145468;4.5047559;pharmacy;Drogueria Sion
-69.9419486;-4.2153332;pharmacy;Rebaja plus
-69.9414814;-4.2161046;pharmacy;Gloria
-69.9415958;-4.2155312;pharmacy;Gloria - Central
-74.0548669;4.6547147;pharmacy;Farmasanitas Calle 72
-75.4867891;5.0533946;pharmacy;Condrogas
-75.4883255;5.0529177;pharmacy;Multidrogas
-74.0569535;4.6854173;pharmacy;Farmasanitas Proksol
-74.0547568;4.6860456;pharmacy;Farmatodo Calle 100 Cosmos
-74.0501616;4.685289;pharmacy;Drogueria Copidrogas Calle 100
-74.0490876;4.6849789;pharmacy;Super Drogueria Olimpica Calle 100
-74.0528054;4.6856712;pharmacy;Audifarma - Solo dispensacion
-74.0593997;4.6871817;pharmacy;Super Drogueria Olimpica Calle 100
-74.0572325;4.6835461;pharmacy;Colsubsidio Calle 95
-74.0556446;4.6815572;pharmacy;Drogueria Copidrogas
-74.0515737;4.6875729;pharmacy;Drogueria Pomona - Exito
-72.4632792;7.8277011;pharmacy;No hallado
-72.4547017;7.8188519;pharmacy;No hallado
-74.0352956;4.7417175;pharmacy;Farmacia Super Cardio Copidrogas
-74.0321853;4.7404783;pharmacy;Drogueria Cardio Rebajas Copidrogas
-74.0350821;4.7391525;pharmacy;Drogueria Orquideas
-74.0445288;4.7338652;pharmacy;Farmasanitas Cedro Bolivar
-74.0430322;4.7327264;pharmacy;Drogueria Carulla
-72.3968175;5.3501045;pharmacy;Drogas La Rebaja
-72.4006853;5.346467;pharmacy;Drogas La Rebaja
-72.4008675;5.3485448;pharmacy;Drogas La Rebaja
-72.4010225;5.3467368;pharmacy;Copifam
-72.3854639;5.3346859;pharmacy;Farmacia Pasteur
-72.3915203;5.3380236;pharmacy;DroguerÄ–a
-72.3957456;5.3458148;pharmacy;Surtidrogas
-72.3971538;5.3483092;pharmacy;Tienda Naturista
-72.4017729;5.3482421;pharmacy;Casanare
-74.0635099;4.7438442;pharmacy;DroguerÄ–a Farmaluna
-74.0325334;4.696299;pharmacy;Farmacenter
-75.5827644;6.1708415;pharmacy;No hallado
-74.0363278;4.6979956;pharmacy;No hallado
-75.5846822;6.1699863;pharmacy;Colsubsidio
-75.5823591;6.1733301;pharmacy;Akacias
-74.1166985;11.1433871;pharmacy;Farmacia
-77.2737808;1.1929457;pharmacy;Farmacia La Rosa
-75.604773;4.9832911;pharmacy;Drogas La Rebaja
-75.7020812;5.1097683;pharmacy;Drogas Giraldo
-75.4959324;5.0639662;pharmacy;FarmaCenter
-75.5027154;5.0658045;pharmacy;La Rebaja
-74.8952569;5.1947716;pharmacy;SÄıper Rebajas.com
-76.4928115;3.5882408;pharmacy;Drogueria el OtÄın
-74.0437305;4.7466656;pharmacy;DroguerÄ–a Toberin
-75.5135735;5.0463256;pharmacy;No hallado
-75.5281004;5.0752071;pharmacy;Multidrogas
-74.0671371;4.6367391;pharmacy;punto farma
-76.5008587;3.486898;pharmacy;Drogueria Saavedra
-76.4989818;3.4865045;pharmacy;Drogas La Rebaja
-72.4969466;7.8947791;pharmacy;No hallado
-76.499009;3.4904358;pharmacy;No hallado
-76.4995561;3.489563;pharmacy;No hallado
-74.0635201;4.6502701;pharmacy;No hallado
-74.0686697;4.6191379;pharmacy;Locatel
-73.5264271;5.6308346;pharmacy;No hallado
-75.394363;9.3005244;pharmacy;No hallado
-74.1846239;4.6362616;pharmacy;Famay
-74.0614192;4.6529664;pharmacy;La Economia
-74.0528896;4.7287916;pharmacy;Drogueria la Gran Esquina
-74.0661307;4.729001;pharmacy;Ciolsubsidio
-74.046167;4.722623;pharmacy;Drogas la economia
-74.232606;4.4922789;pharmacy;No hallado
-74.1504562;4.6812728;pharmacy;Nuevo Monterrey
-74.3658495;4.3366887;pharmacy;No hallado
-74.0908;4.7179752;pharmacy;ecofarm
-74.1387887;4.6702815;pharmacy;Puerto Vital
-74.145006;4.6722865;pharmacy;Drogas La Rebaja
-74.0463527;4.7206673;pharmacy;La Rebaja Plus
-74.1402167;4.5536985;pharmacy;No hallado
-74.1283047;4.5863662;pharmacy;Drogas Recontrabaratas
-74.1083286;4.6526846;pharmacy;Farmatodo
-74.1482546;4.6783214;pharmacy;Nuevo Monterrey
-71.8771158;6.9583958;pharmacy;DroguerÄ–a Los Paisas
-75.6448117;4.524526;pharmacy;Farmacenter
-74.040033;4.7477859;pharmacy;Santa Cecilia
-75.5169909;6.3435444;pharmacy;No hallado
-74.0318809;4.7176752;pharmacy;No hallado
-74.0328118;4.7175192;pharmacy;LOCATEL
-74.0347785;4.7184765;pharmacy;Colsubsidio
-74.164839;4.6434514;pharmacy;No hallado
-75.560866;6.2776153;pharmacy;No hallado
-74.1201664;4.613914;pharmacy;No hallado
-75.7058804;4.8008269;pharmacy;Drogueria la Rebaja
-75.7081861;4.7966516;pharmacy;Drogueria la Rebaja
-75.7076533;4.8024991;pharmacy;Drogueria Medica
-74.0354163;4.7187862;pharmacy;Punto Farma
-77.2776942;1.218943;pharmacy;Dimo - Droinsumeq Equipos Medicamentos Insumos
-77.2799883;1.2195216;pharmacy;Drogueria Dimesur ET
-77.2779423;1.2184524;pharmacy;Elementos de RehabilitaciÄÅn MÄ˜dica
-77.2788401;1.2158487;pharmacy;DroguerÄ–a La EconomÄ–a
-77.2787169;1.2192328;pharmacy;No hallado
-75.6015366;6.2256982;pharmacy;Famacia Zuluar
-77.2625185;1.2106536;pharmacy;No hallado
-77.2623736;1.2100368;pharmacy;No hallado
-74.1032229;4.7047651;pharmacy;Locatel
-75.1922881;4.446686;pharmacy;Drogas Copifam
-74.4644813;4.7616994;pharmacy;No hallado
-74.4637507;4.7627571;pharmacy;No hallado
-73.3610387;5.5316543;pharmacy;Drogas La Rebaja
-73.3461643;5.5652956;pharmacy;Drogas la Rebaja
-73.3664761;5.5335986;pharmacy;Tienda Naturista El Manantial
-74.0977781;4.686985;pharmacy;No hallado
-74.1011094;4.6895192;pharmacy;No hallado
-74.0641378;4.7407906;pharmacy;Drogueria AcuÄ§a
-74.4153022;4.2720587;pharmacy;DroguerÄ–a Arbelaez
-74.4220481;4.1790966;pharmacy;No hallado
-76.5323009;3.3643417;pharmacy;No hallado
-76.531228;3.3610322;pharmacy;DroguerÄ–a Comfandi
-76.5279683;3.435789;pharmacy;Drogas La Rebaja
-75.4888211;5.0606809;pharmacy;OlÄ–mpica
-73.673943;6.0122652;pharmacy;NicoSan
-73.6751985;6.0134574;pharmacy;Drogas La Sexta
-73.6744889;6.01494;pharmacy;Rossy
-73.6724441;6.0135374;pharmacy;Diana
-73.6710559;6.0150991;pharmacy;Vivir
-73.671483;6.0129759;pharmacy;San Roque
-73.6730019;6.0131159;pharmacy;Casalud
-73.6732266;6.0141096;pharmacy;AZ EconomÄ–a
-72.391102;5.3475621;pharmacy;DroguerÄ–a La Alemana
-74.1216526;4.5579533;pharmacy;Drogeria
-74.1207563;4.5589591;pharmacy;Coorpidrogas
-75.5622511;6.1863772;pharmacy;No hallado
-73.3551335;5.5474653;pharmacy;Farmacenter
-73.3515022;5.5529749;pharmacy;DroguerÄ–a colsubsidio
-74.1635034;4.6028643;pharmacy;No hallado
-75.7532161;4.5655965;pharmacy;DroguerÄ–a la SÄ˜ptima
-73.6726533;6.013807;pharmacy;ProEconomia 3
-73.6744401;6.0154872;pharmacy;VÄ˜lez Ache
-73.6748713;6.0140169;pharmacy;La Sexta DJ
-74.0969839;4.712635;pharmacy;No hallado
-73.6715921;6.0140201;pharmacy;ProEconomÄ–a
-73.6747081;6.0146852;pharmacy;DroguerÄ–a Paguemenos
-73.6721592;6.0130585;pharmacy;MÄ˜dica
-73.6740958;6.0153351;pharmacy;Farma Salud
-76.1536857;4.4109628;pharmacy;Drogas La Rebaja
-76.1540934;4.4101926;pharmacy;Drogas Don Saludero
-76.1547049;4.4104814;pharmacy;Caficentro
-73.6735424;6.0143457;pharmacy;Humani EconomÄ–a
-73.3448848;5.5561644;pharmacy;Farmacia MedimÄs
-74.1368987;4.6474299;pharmacy;DroguerÄ–a San Felipe
-74.1370401;4.648149;pharmacy;DroguerÄ–a del Parque
-73.6723975;6.0124145;pharmacy;ProeconomÄ–a 2
-76.4983923;3.480676;pharmacy;Drogas La Rebaja
-73.336675;5.5701404;pharmacy;Drogas La Rebaja
-72.4831936;7.3099956;pharmacy;Drogueria SinÄı
-74.1285801;4.5749969;pharmacy;Cauca
-76.4931346;3.5834909;pharmacy;Dogueria
-76.4929803;3.58451;pharmacy;Dogueria Yumbo
-72.6444611;2.5710624;pharmacy;Drogueria El Ahorro
-72.6448457;2.5714604;pharmacy;Minerva
-70.7530393;7.081111;pharmacy;No hallado
-76.4919711;3.579715;pharmacy;Drogueria y Heladeria el Jardin
-76.4924031;3.582579;pharmacy;Drogas con descuento
-76.4942096;3.5867871;pharmacy;Drogueria el Madrigal
-76.4912877;3.5832683;pharmacy;Drogas con descuento
-73.3004838;6.2658368;pharmacy;Oibita
-74.0689686;4.686547;pharmacy;Drogueria Suleal
-75.0232816;5.1205052;pharmacy;SuperbuenÄ–simas
-74.1555971;4.6246793;pharmacy;No hallado
-75.5475611;5.398865;pharmacy;San Carlos
-74.1234443;4.6198067;pharmacy;Drogueria Hipercomunal
-73.4913078;5.3247231;pharmacy;Santos
-74.3652035;4.341181;pharmacy;No hallado
-74.3637438;4.3418055;pharmacy;No hallado
-76.5165697;3.4292679;pharmacy;Drogueria el Jardin
-73.6723807;6.0123143;pharmacy;La economÄ–a
-74.0874831;4.6291599;pharmacy;La 35
-75.2207633;4.4315842;pharmacy;Drogas copifam
-75.2686987;9.379663;pharmacy;Drogas La 11
-75.2685359;9.3802553;pharmacy;Drogas la Oportunidad
-75.2670277;9.3805206;pharmacy;Farmacia Carmita
-75.2720303;9.3802115;pharmacy;Farmacia
-75.2655846;9.3843586;pharmacy;Farmacia
-75.2695033;9.3801992;pharmacy;IPS Sumisalud (Coosalud)
-75.2679213;9.3800157;pharmacy;Maxidrogas La Central
-75.2688271;9.3798898;pharmacy;PharmaSer
-76.4857075;3.5948453;pharmacy;Drogueria Sana Salud
-76.1671079;4.1698944;pharmacy;DroguerÄ–a San Roque
-75.6594638;4.6744196;pharmacy;DroguerÄ–a Filandia
-76.4943541;3.5837887;pharmacy;Drogueria La Rebaja Plus
-74.1168115;4.6689175;pharmacy;drogueria
-74.096249;4.5813381;pharmacy;CityFarma LMRA
-74.0955705;4.5806853;pharmacy;HiperDrogueria
-74.0910436;4.6274852;pharmacy;Drogueria
-74.0305557;4.7301231;pharmacy;Farmacia
-76.4920769;3.583393;pharmacy;Odontologia
-76.5016348;3.4684452;pharmacy;Darvida
-76.5013481;3.4719781;pharmacy;El Encinar
-76.5044627;3.4694388;pharmacy;Drogueria Maximedic
-74.1235584;4.6212685;pharmacy;Drogueria Buganviles
-76.5252913;3.4771955;pharmacy;No hallado
-74.825019;10.9369308;pharmacy;Drogueria Country Sur
-76.4421975;3.6996406;pharmacy;Drgreria Los Pobres
-76.4422565;3.6996539;pharmacy;Drogueria Panorama
-75.6586207;4.6749318;pharmacy;DroguerÄ–a Bristol
-75.6568479;4.6769686;pharmacy;DroguerÄ–a Dolcey
